HEAD	PHRASE	FREQ
boat	boat of <M>	10
party	any party of <M>	10
goals	<W> 's goals	10
temperance	temperance and <W> 's rights	10
<M>	<M> with qualification	10
<M>	<M> with purses	10
<M>	distinguished <M> in service	10
animals	starved animals and <M>	10
animals	other <W> animals	10
<M>	other <M> might not assume	10
<M>	other <M> might have married	10
sports	hot sports and <W> to keep	10
sports	fit sports for <M>	10
<M>	other <M> like you	10
<M>	other <M> like himself	10
<M>	world 's <M>	10
glib	<M> glib of tongue	10
glands	<M> sex glands	10
glance	quick <W> glance round room	10
glance	glance at <W>	10
boat	boat for our <M>	10
<M>	<M> to enlist	10
temper	temper towards <W>	10
boats	three boats and <M>	10
girls	young girls and their <M>	10
girls	working girls and <W>	10
girls	three girls and <W>	10
<M>	radical antislavery <M>	10
hormones	<W> reproductive hormones	10
<M>	<M> from dover	10
sophistication	<W> sophistication	10
antipodes	very antipodes of <M>	10
antipathy	radical antipathy to <M>	10
<W>	desirable young <W> whose	10
<M>	two powerful <M> contending	10
anorgasmia	<W> anorgasmia	10
horses	all queen 's horses and queen 's <M>	10
<M>	distinguished <M> of antiquity	10
passengers	two <M> passengers	10
<W>	<W> with that	10
wails	wails of <W> and cries	10
<M>	other <M> in ways	10
girls	many girls and <M>	10
animals	other <M> animals	10
sensitiveness	<M> 's sensitiveness	10
offenses	offenses of <M>	10
odour	odour of <M>	10
<M>	<M> with skill	10
<M>	<M> with shields	10
girls	foolish girls and <W>	10
bodies	black <W> bodies	10
<M>	<M> as consumers	10
girls	both girls and <M>	10
odors	<M> odors	10
<M>	<M> with sadness	10
offences	sexual offences against <W>	10
<M>	railroad <M> with greenfield	10
occupiers	<M> occupiers	10
<M>	two old <M> praying	10
<M>	distinguished <M> has produced	10
animals	many <M> animals	10
giggles	giggles of <W>	10
bodies	bodies of <W> frozen	10
<M>	worse <M> than hugh	10
<M>	worse <M> are	10
<M>	<M> to cross	10
<M>	<M> in color	10
<M>	<M> to conduct	10
<M>	other <M> in camp	10
<M>	other <M> in bar	10
bodies	successive bodies of <M>	10
passions	passions of <W> at all times	10
<M>	worst <M> in trade	10
passions	great passions of <M>	10
<M>	few dead <M>	10
gifts	god 's best gifts to <M>	10
<M>	few exceptional <M>	10
<W>	<W> with sons	10
walk	two <M> 's walk	10
passports	<W> 's passports	10
passions	strange passions of <M>	10
<M>	<M> 'll have	10
passion	ruling passion among <W>	10
<M>	world <M> would call	10
spot	spot with <M>	10
bodies	numerous bodies of <M>	10
animals	animals than <M>	10
<M>	ranting platform <M>	10
violence	domestic violence and <W>	10
violence	<W> 's violence in politics	10
<W>	disordered <W>	10
separatists	separatists and <M>	10
<M>	two mounted <M> of constabulary	10
horses	three horses and <M> by river	10
horses	several horses and <M>	10
<M>	disloyal <M> is engaged	10
horses	not all king 's horses and king 's <M>	10
<M>	few imaginative <M>	10
<W>	<W> with rm	10
<M>	worthy <M> and deed	10
paths	hard paths of <M>	10
<M>	other <M> had watched	10
body	an active body of <M>	10
<M>	random <M>	10
<M>	rare <M> of honour	10
anguish	last anguish of her <M>	10
anger	burning anger of god against <M>	10
<M>	disheartened <M>	10
hospitals	hospitals for <M>	10
<M>	few loyal <M>	10
gestation	gestation in <W>	10
path	usual <W> path	10
passions	passions of his <M>	10
gifts	<W> 's gifts	10
body	body of <M> united	10
<M>	other <M> do	10
gerbils	<M> gerbils	10
<M>	few northern <M>	10
body	an unpaid body of <M>	10
body	an excellent body of <M>	10
<M>	other <M> have seen	10
<W>	<W> with ratio	10
<W>	<W> with psychosis	10
<M>	wounded <M> before entered	10
<M>	wounded <M> under turtle 's shell	10
<M>	wounded <M> raised	10
<M>	wounded <M> on ship	10
<W>	<W> with score	10
<W>	<W> with roles	10
scion	no <W> scion of family	10
<M>	<M> in comparison	10
<M>	wounded <M> lying	10
<M>	wounded <M> in fountain	10
<W>	<W> with phenylketonuria	10
want	<W> want	10
walruses	<M> walruses	10
hospitals	<W> 's hospitals	10
<M>	rational <M> of world	10
<M>	rate <M> of learning	10
angels	neither angels nor <M>	10
<M>	<M> with strength	10
<W>	dozen howling <W> calling	10
<M>	read <M>	10
<M>	94 <M>	10
<M>	93 <M>	10
<M>	disagreeable <M> have met	10
<M>	disagreeable <M>	10
<M>	other <M> being	10
patient	each <W> patient	10
<M>	<M> to be relied on	10
<W>	<W> with offspring	10
body	best equipped body of <M>	10
body	any other body of <W>	10
body	any great body of <M>	10
<M>	other <M> good	10
<M>	other <M> from treatin	10
<M>	other <M> equipped	10
germ	same bright <M> germ	10
germ	one bright <M> germ went	10
scolds	ducking scolds and <W>	10
scold	<W> scold	10
<M>	<M> to be landed	10
<W>	<W> with opportunity	10
<M>	wretchedest <M> living	10
<M>	wretched <M> of treason	10
<M>	wrathful <M>	10
<M>	few ordinary <M> in k	10
<M>	few older <M>	10
<M>	discrowned queen <M>	10
<M>	discharging <M>	10
anecdotes	his anecdotes of <M>	10
<W>	dozen different <W>	10
<W>	dozen <W> would not kill	10
<M>	<M> with their fortune	10
obstacle	an obstacle for <W>	10
anchor	<M> anchor	10
hostel	<W> 's hostel	10
body	distinct body of <M>	10
<M>	other <M> after this	10
thought	mere thought of <W>	10
<W>	dressed <W> in world	10
<M>	<M> with tempers	10
<M>	<M> with teeth	10
<M>	<M> with teams and vehicles	10
<M>	<M> with ties	10
observations	observations on <M>	10
thornes	unprepossessing <M> thornes in coats	10
thirst	deathless thirst of <M>	10
<M>	other <M> about children	10
body	his vast untrained body of <M>	10
<M>	<M> to be called	10
<M>	<M> to be born shall not know	10
patients	<M> patients about effect	10
<M>	ordnance <M>	10
<M>	ordinary reasonable <M>	10
patients	<W> patients with disorders	10
<M>	<M> to angels	10
body	looking body of <M>	10
genitalia	<W> internal genitalia	10
genet	<W> genet	10
genet	<M> genet	10
genes	<M> reproductive genes in descent	10
<M>	few weeks <M> spoke	10
body	least united body of <M>	10
sprinkling	large sprinkling of <M>	10
<M>	<M> financed	10
<M>	<M> as his due	10
<M>	other <M> at club	10
<M>	other <M> around table	10
<M>	yer <M> knows	10
patrol	one patrol of <M>	10
<M>	ye day <M>	10
patients	many <W> heart patients	10
generations	twenty generations of <M>	10
sons	guilty sons of <M>	10
sons	all countless sons of <M>	10
ancestors	all his <M> maternal ancestors and their descendants	10
<M>	two influential <M> up there	10
occupation	<W> occupation of thrusting	10
<M>	red <M> and another	10
<M>	recumbent <M>	10
hours	working hours and <M>	10
hours	longer hours than <M>	10
hours	hours for <W>	10
hours	fewer hours than <M>	10
<M>	red <M> lived	10
vigour	<W> vigour	10
observation	pleasurable observation in <M>	10
obligations	feigned obligations to <M>	10
<M>	two good <M> dwelt	10
<M>	red <M> of west	10
alopecias	alopecias in <W>	10
hours	<W> 's working hours	10
hotel	quiet hotel for <W>	10
<M>	reasonable grown <M>	10
villages	noble villages of <M>	10
ambition	false ambition in <M>	10
household	household of <M>	10
<M>	fiendish <M>	10
<M>	ordinary fighting <M>	10
<M>	oriented black <M>	10
<W>	<W> with lcis	10
<M>	you holy <M>	10
<M>	you fighting <M>	10
<W>	<W> with menopause	10
<M>	yong <M>	10
<W>	<W> with me	10
bomber	first <W> suicide bomber	10
<M>	open dead <M>	10
<M>	oo0 <M>	10
body	very body of <M>	10
<M>	<M> in congregations	10
<M>	<M> to aid	10
patients	some <M> patients	10
generations	new generations of <M>	10
household	<W> household	10
household	<M> household	10
<M>	<M> felling	10
bones	bones of my <M>	10
<M>	<M> and tolerance	10
thought	thought of his <M>	10
<W>	east indian <W>	10
<M>	two hebrew <M>	10
<M>	two handsome young <M>	10
<M>	destructive <M>	10
<M>	despondent <M>	10
thought	thought and turn in <M>	10
ally	another <M> ally	10
allusions	allusions to <W>	10
<M>	only two <M> volunteered	10
<M>	<M> as leaders	10
<M>	<M> as husbands	10
teams	<W> 's sports teams	10
houses	honest <M> 's houses	10
<M>	only two <M> had hedged	10
bones	her young <W> 's bones	10
book	his book about <W>	10
pattern	pattern of <M> 's thought	10
<M>	fifteen <M> of taunton	10
<M>	fifteen <M> at most	10
<M>	fifteen best <M> in school	10
<M>	<M> till years	10
<M>	<M> till hour on morning	10
<M>	<M> thrown down	10
<M>	<M> threaten	10
patterns	patterns of <W>	10
patterns	<M> patterns	10
teams	<W> 's athletic teams	10
<M>	<M> few	10
generality	generality of <M> are	10
obesity	<M> obesity	10
son	son of <M>	10
son	his son for <M>	10
alienation	alienation of <M>	10
<M>	denying <M>	10
<M>	regards <M> of science and classes understood	10
<M>	regarded <M>	10
<M>	<M> with wealth	10
sergeant	sergeant with <M>	10
serfs	his <W> serfs	10
serfs	<M> serfs	10
<M>	two exhausted <M>	10
<W>	egalitarian <W>	10
<M>	<M> from faith	10
houses	many <M> 's houses	10
<W>	<W> with iii	10
<M>	<M> thereof themselves without veil	10
payment	payment of <W>	10
<M>	fifty <M> are not waiting	10
<M>	you medical <M>	10
<W>	<W> with income	10
war	war against <M>	10
boon	great boon to <M>	10
gender	gender and <W> 's issues	10
gender	<M> gender and number	10
<M>	<M> fast	10
pay	equal pay for work for <M>	10
pattern	true pattern of <M>	10
<M>	<M> throughout europe	10
generals	generals and <M>	10
generals	<M> generals	10
gate	<W> 's gate	10
bosoms	bosoms of his <M> to subside	10
bosom	no tenderest <W> bosom panted	10
<W>	<W> with hnpcc	10
<W>	<W> with his tongue	10
<W>	<W> with his stare	10
<M>	<M> threatening	10
war	<M> war	10
<W>	<W> with immunity	10
<M>	you twenty <M> out there	10
gazelles	adult <M> mongolian gazelles	10
<M>	fifty <M> have	10
gauntlet	gauntlet of <M>	10
<M>	only nice <M>	10
<M>	only military <M>	10
staff	staff of <W>	10
boys	african american boys and <M>	10
pay	pay of <W>	10
<M>	you young <M> of fashion	10
teachers	more <M> teachers	10
<M>	<M> within family	10
<M>	<M> within elder	10
nurseries	<W> nurseries	10
nurseries	<M> nurseries	10
nurse	nurse <M>	10
huddle	huddle of <W>	10
<M>	derby 's <M>	10
<M>	deputy great <M>	10
housetops	crowded housetops for <M>	10
hug	<M> hug	10
<M>	delightful <M> in york	10
<M>	two dejected young <M>	10
<M>	two drunken white <M>	10
<W>	elderly white <W>	10
<W>	elderly <W> living	10
vigor	his <M> vigor	10
humpbacks	<M> humpbacks	10
<M>	<M> without firearms	10
<M>	two earnest young <M>	10
song	desert song of <M>	10
song	<M> song	10
<M>	dekay 's <M>	10
boys	boys and <M> in garments	10
<M>	fifty mounted <M>	10
<M>	fifty fighting <M>	10
pedestrian	passing <W> pedestrian	10
<M>	77 <M>	10
<M>	76,000 <M>	10
wardrobe	complete <M> wardrobe could supply	10
<M>	<M> their slaves than their equals	10
<W>	<W> with grievances	10
<M>	young <M> along way	10
garb	garb and manner of <M>	10
garments	garments for <W>	10
garments	both <M> 's garments and own	10
<W>	<W> with gestational	10
peacock	<M> peacock	10
bow	an elaborate bow to <W>	10
teachers	white <W> teachers	10
<M>	<M> as ourselves	10
<M>	<M> in courts	10
<M>	<M> than ikey	10
<M>	only desert <M> are	10
<M>	only few <M> about courtyard	10
<M>	only extreme <M>	10
something	something of <W> 's sanity	10
<M>	remarkable <M> met	10
numbers	such large numbers of <M>	10
<M>	<M> without intellect	10
<M>	<M> without illusion	10
<W>	england <W>	10
<M>	decent young <M>	10
hundreds	hundreds of <M> died	10
aging	<W> 's aging	10
<M>	78,000 <M>	10
<W>	<W> with eye	10
<M>	young <M> and girls linking	10
numbers	numbers of <M> would like	10
series	long series of <M>	10
<M>	<M> her age	10
<M>	<M> helmeted	10
sergeants	sergeants corporals and <M>	10
<M>	<M> without purpose	10
<M>	<M> without money	10
thoughts	god 's thoughts as <M> 's thoughts	10
thoughts	aforesaid thoughts of <M>	10
brace	which brace and strengthen <M>	10
brace	brace of <W>	10
<W>	<W> with epidurals	10
<W>	<W> with endometritis	10
<W>	<W> with each other	10
warning	warning and instruction of <M>	10
<M>	<M> and things of day	10
<M>	dear good <M>	10
hunt	numerous hunt of <M>	10
<W>	english young <W> of fortune	10
<W>	english servant <W>	10
<M>	two christian <M>	10
<M>	<M> heated	10
huts	huts of <W>	10
hut	white <M> 's hut	10
<M>	<M> sympathetic	10
<M>	<M> sweat	10
<M>	75,000 <M> to serve	10
wares	other <M> 's wares	10
<M>	young <M> are destined	10
gang	one gang of <M>	10
<M>	dead <M> and dogs	10
aggression	aggression in <M>	10
aggregation	aggregation of <M>	10
numbers	about equal numbers of <M>	10
<M>	<M> worth part	10
<M>	<M> would be kicked	10
<M>	<M> would be influenced	10
<M>	<M> and their world	10
thoughts	thoughts and deeds of <M>	10
<M>	young <M> appeared	10
<M>	<M> as price	10
peer	peer of <M>	10
<M>	young <M> and their companions	10
warrant	warrant to all <M>	10
warrant	warrant against <M>	10
warrant	warrant <M>	10
<M>	only <M> live	10
<M>	<M> surpassing	10
<M>	<M> as power	10
teachers	<W> teachers handling	10
<M>	finn 's <M>	10
teachers	<W> student teachers	10
branches	many branches of <W>	10
hypothesis	ancestral <M> kin group hypothesis	10
hypocrites	many <W> hypocrites	10
<M>	<M> from hampshire	10
<M>	two bates <M>	10
age	<W> age 65	10
breadwinners	breadwinners and <W>	10
standard	different standard from <M>	10
<M>	young <M> at quintain	10
gang	any gang of <M>	10
penetration	<M> penetration	10
breast	contralateral breast in <W>	10
<M>	firmest <M> living	10
agency	sexual agency of <W>	10
<M>	respectable business <M>	10
age	old age of <M>	10
age	many <W> age	10
age	<W> old age	10
<M>	two <M> with trays	10
<W>	even all <W>	10
<W>	even <W> of sense	10
<W>	even <W> of his class	10
number	terrible number of <M>	10
games	games of <M>	10
games	<W> 's basketball games	10
<M>	only <M> of abilities	10
fury	<W> fury	10
furs	furs and <M>	10
<M>	only <M> have detected	10
<M>	702 <M>	10
<M>	<M> stuck	10
<M>	<M> in defense	10
<M>	young <M> at sepulchre	10
breath	our <W> breath	10
<M>	first <M> in kingdom	10
gambols	gambols of <M>	10
galley	his purple galley his <M> and aphrodite 's eyes	10
<M>	only <M> in her	10
breeding	scientific breeding of <M>	10
breed	same breed of <M>	10
breed	different breed of <M>	10
<M>	young <M> bearing	10
brothers	his brothers and <M>	10
broodstock	<M> broodstock	10
future	future of <W> 's education	10
pensioners	<W> pensioners	10
warriors	<W> warriors much	10
fusillade	steady fusillade from <M>	10
<M>	two active <M>	10
<W>	etc. <W>	10
<M>	two armed <M> in county	10
idea	good idea for <W>	10
<M>	de courant <M>	10
<M>	<M> would have gone	10
aftershave	<M> 's aftershave	10
<M>	dark <M> like you	10
fury	senseless fury of <M>	10
people	all people except <W>	10
teachers	<M> teachers in schools	10
<M>	<M> as savage	10
idealism	<M> idealism	10
ideal	his ideal of perfection in <W>	10
ideal	his <W> ideal	10
affections	affections of his <M>	10
<M>	<M> would enjoy	10
<M>	<M> would dare	10
<M>	two <M> with heavy	10
<W>	even two <W>	10
<M>	<M> and their manners	10
thousands	countless thousands of <W>	10
thousands	<M> thousands of acres	10
teacher	teacher of <M> due	10
brothers	my brothers and my <M>	10
<M>	only <M> able	10
<M>	one wounded <M>	10
buffalo	<W> buffalo	10
people	poor people and <W>	10
<M>	<M> stooping	10
<W>	<W> with brca1 or mutations	10
<W>	<W> with bombs	10
<M>	only <M> and things had known	10
functions	<W> 's reproductive functions	10
functioning	<W> 's sexual functioning	10
functioning	<M> sexual functioning	10
brow	brow of <M>	10
brothers	true brothers of <M>	10
<W>	<W> with bladders	10
<M>	<M> steered	10
people	black people and <W>	10
<M>	<M> would never breathe	10
soldiers	american soldiers and <W>	10
identity	<W> sexual identity	10
<M>	cured <M>	10
<M>	rich <M> sought	10
identities	their <W> identities	10
solicitude	<W> solicitude envelops	10
ideas	<M> 's ideas of size	10
thoughts	thoughts in <M>	10
<M>	two <M> with interest	10
<M>	rich <M> and nobles	10
ideas	ideas and images in <M> 's minds	10
<M>	first red <M> had seen	10
<M>	first medical <M>	10
function	endothelial function in <W>	10
wasp	large <W> wasp caught	10
percent	23 percent of <W>	10
scattering	scattering of <W>	10
scattering	scattering of <M>	10
<W>	<W> with adenocarcinoma	10
scents	scents of <M>	10
<M>	first use <M>	10
function	<W> 's sexual function	10
<M>	fit <M> of our age	10
bullies	<W> bullies	10
bulk	bulk of <W>	10
percent	19 percent of <W>	10
<M>	<M> stairs	10
percent	14 percent of <M>	10
<W>	<W> with bags	10
function	reproductive function in <W>	10
<M>	<M> exclaiming	10
burial	burial of his <M>	10
<M>	one old <M> had heard	10
burdens	<M> 's burdens	10
<M>	rich <M> of district	10
<M>	two <M> were supporting	10
<M>	two <M> were looking	10
<W>	every one <W>	10
<W>	every <W> below stairs	10
<M>	rich young <M> with characters	10
<M>	cultivated <M> identical	10
identity	moral identity of <M>	10
sole	sole of <M>	10
soldiers	soldiers or <W>	10
<M>	<M> from its power	10
<M>	<M> would not have	10
<M>	one good <M>	10
tastes	tastes of some <M>	10
servants	<W> servants in house	10
servants	<W> servants at inns	10
soldiers	brave soldiers and <M>	10
victims	their <M> victims	10
<M>	<M> would pay	10
number	minimum number of <M>	10
<M>	two <M> watched	10
<M>	two <M> was wont	10
<W>	exhausted young <W>	10
frocks	<W> 's frocks	10
frivolity	<W> frivolity	10
fripperies	<W> fripperies	10
percent	20 percent of all <W>	10
taste	your taste in <W>	10
fright	fright occasions among <W>	10
<M>	one <M> will do	10
business	their daily business as <M>	10
business	great speculating business of <M>	10
<W>	executive <W> have	10
<M>	<M> have talked	10
advocate	an ardent advocate of <W> 's rights	10
<M>	richest <M> in boston	10
advice	advice from <M>	10
idolatry	<W> idolatry were continued	10
advice	<W> advice	10
<M>	rich commercial <M> can afford	10
