HEAD	PHRASE	FREQ
admiration	a great admiration for <M>	10
prejudice	his own prejudice against <W>	10
additions	many other <W> additions	10
prize	the prize of nine <M> 's lives at the end	10
prize	the qualities <M> prize	10
tribe	tribe of <M>	10
<W>	<W> from the tasks	10
ring	the ring of <W>	10
<M>	<M> of affections	10
privilege	the universal <W> privilege to change	10
murmurs	murmurs from the <W> 's benches	10
education	the education of these <M>	10
murders	murders my <M> under my eyes for sport	10
slaves	certain <W> slaves had chosen	10
<M>	the javelin <M>	10
<M>	the kgb <M>	10
<M>	the khautmi <M>	10
<M>	<M> of action the energy	10
<M>	the <M> deployed	10
commitment	the commitment of <M>	10
place	no place among the <M>	10
victory	a victory for the <M>	10
<W>	<W> of conduct	10
<M>	<M> could meet	10
<M>	older <M> with disease	10
<M>	few <M> of eminence	10
<M>	one <M> and horses	10
attentions	these useless <M> attentions	10
<M>	the defeated <M>	10
<M>	the invading white <M>	10
<M>	on average <M>	10
gambols	the gambols of the <M>	10
peacock	the <M> peacock	10
nerve	the superior nerve of <W>	10
<M>	the interesting <M> have met	10
<M>	the insignificant <M> of the place	10
virtues	even the virtues of <M>	10
galley	his purple galley his <M> and aphrodite 's eyes	10
<M>	the <M> develop	10
<W>	<W> gather	10
<W>	<W> from walks	10
<W>	<W> fund	10
<M>	the <M> had waited	10
<M>	business <M> of their class	10
officers	30 officers and <M>	10
<M>	<M> of all colours	10
attention	all the <M> attention cared	10
<M>	the influential <M> of the party	10
music	the music of <M> 's lives	10
<M>	the delightful <M> in york	10
<M>	all the <M> passing	10
<M>	<M> are pursuing	10
<W>	<W> of charm	10
<M>	the <M> desires	10
<M>	the <M> desiring	10
adult	a single white <M> adult	10
adolescents	the <W> adolescents	10
table	the table with the <M>	10
tables	other <M> 's tables	10
dozen	some dozen or <M>	10
gallantry	the gallantry of <M>	10
<M>	older <M> whose	10
muscles	the muscles of the <M>	10
<M>	the informed <M>	10
privilege	a glorious privilege of the <M>	10
privilege	the privilege of <M> to choose	10
galaxy	the galaxy of <M>	10
pains	more pains than <M>	10
privilege	the privilege of <W>	10
<M>	few <M> of any age	10
<M>	<M> guided	10
knights	his knights and <M>	10
<W>	<W> of affairs	10
<M>	the <M> did not have	10
jaguar	a <W> jaguar	10
<M>	<M> from the cavalry	10
advancement	advancement for <W>	10
<M>	<M> with purses	10
eyes	eyes of the <M>	10
eyes	all <M> eyes	10
piety	the piety of <W>	10
condition	a condition of <M>	10
<M>	<M> of his craft	10
attendants	eleven <W> attendants	10
forefront	the forefront of all <M>	10
forefront	the forefront of all <W>	10
force	the large force of <M>	10
<M>	the deputy great <M>	10
<M>	the dear good <M>	10
<M>	the influential <M> in the state	10
muzhiks	muzhiks and their <W>	10
musicians	eight musicians or <M>	10
view	full view of <M>	10
<W>	<W> growing	10
<W>	<W> growing up	10
<M>	the <M> had studied	10
<M>	the <M> had succeeded	10
<W>	<W> of a rank	10
trial	a fair trial before <M>	10
<M>	<M> with prostates	10
<M>	few <M> need	10
advance	the advance of <W>	10
draft	the new draft for <M>	10
%	35 % of <M>	10
vanguard	the vanguard of <M>	10
<M>	a thousand <M> and guns	10
<M>	a thousand <M> armed	10
parent	their <M> parent	10
whisperings	whisperings between the <M>	10
<M>	the disheartened <M>	10
<M>	the devout <M>	10
trees	trees beasts and <M> into the heaven 's light	10
<W>	<W> had dated	10
<M>	both working <M>	10
<M>	<M> dead whose	10
future	the future of <W> 's education	10
<M>	the hurrying <M>	10
<M>	the destructive <M>	10
<M>	the illustrious <M> of science have taught	10
<M>	the impatient <M>	10
<M>	<M> the world	10
advantage	such advantage of <W>	10
advent	the advent of the <W>	10
<W>	<W> of a generation	10
<M>	many <M> in america	10
<M>	many <M> in business started	10
<M>	<M> of all sections	10
<W>	<W> had earned	10
experiences	<W> 's experiences and perspectives	10
experiences	<W> 's experiences with implants	10
fury	the senseless fury of <M>	10
dread	which all <M> dread	10
peace	peace between the <M>	10
dragoman	my dragoman and his <M>	10
thousands	countless thousands of <W>	10
attendant	her <M> attendant	10
prisoners	the prisoners and <M>	10
advice	her advice to <W>	10
dread	a <W> dread of display	10
jewel	jewel of <W>	10
sterility	the sterility of <W>	10
rifles	the <M> 's rifles or belts	10
rifles	the rifles of <M>	10
<M>	the <M> had surrounded	10
<M>	the <M> had survived	10
<W>	<W> had fallen	10
<M>	the distinguished <M> has produced	10
<M>	<M> their slaves than their equals	10
<M>	the hunkins <M>	10
<M>	old <M> wearing	10
attempt	the last attempt of the <M> to close	10
<M>	<M> and pieces	10
affair	the affair of the <M>	10
<M>	the disagreeable <M> have met	10
fusillade	a steady fusillade from the <M>	10
<W>	<W> had read	10
<W>	<W> never married	10
<W>	<W> nice	10
<M>	<M> of all tribes	10
advice	advice from <M>	10
advocate	an ardent advocate of <W> 's rights	10
advice	the advice of his <M>	10
<M>	the distinguished <M> of antiquity	10
solicitude	that <W> solicitude envelops	10
<M>	all the <M> of the west	10
mystery	a mystery to all <M>	10
mystery	the mystery of <M>	10
job	the job of <W>	10
concurrence	the concurrence of <M>	10
concourse	a vast concourse of <M>	10
<M>	old <M> knew	10
<M>	her husband 's <M>	10
tact	the <W> tact learn	10
attainments	the attainments of <M>	10
<M>	<M> threaten	10
<M>	old <M> s	10
furs	furs and <M>	10
place	a place of residence for <M>	10
communication	god 's communication to <M>	10
<W>	<W> ministered	10
<M>	brave <M> have striven	10
<M>	<M> of his ability	10
<W>	<W> had traveled	10
rights	the social rights of <W>	10
<M>	the <M> had perished	10
<M>	all <M> ruin	10
function	endothelial function in <W>	10
age	<W> age 65	10
<M>	the <M> easy to get on	10
<M>	<M> of her choice	10
<M>	<M> of his	10
<M>	94 <M>	10
<W>	<W> has been	10
<M>	brave <M> accustomed	10
<M>	all <M> out	10
attacks	attacks on <M>	10
attainment	the educational attainment of <M>	10
education	<W> education and employment	10
<M>	few <M> of profundity	10
<M>	<M> to conduct	10
<M>	the hired <M> from gunter 's	10
<M>	the hardest <M> living	10
myth	the myth of <W>	10
<M>	<M> grasp	10
<M>	the <M> endured	10
<M>	the <M> dying	10
<M>	<M> with flags	10
<M>	<M> with function	10
<W>	<W> marching	10
affairs	the affairs of the <W>	10
affairs	the affairs of this <M>	10
affections	the affections of his <M>	10
pair	a pair of <W> 's panties	10
pair	any pair of <M>	10
<M>	the hearted <M> have met	10
function	reproductive function in <W>	10
<M>	<M> glory	10
eyes	a <W> 's eyes	10
eye	the <W> eye lifts	10
partnership	a partnership between <M>	10
<W>	<W> loyal	10
<W>	<W> have attained	10
<W>	<W> have found	10
<M>	the <M> had planted	10
<M>	<M> with heart	10
king	the true king of <M>	10
<W>	<W> mainly a company	10
<M>	the harassed <M>	10
<M>	the hardware <M> of birmingham	10
<M>	the handsomest young <M> of england in those days	10
age	the old age of <M>	10
<M>	<M> generous	10
age	many <W> age	10
<M>	<M> of another generation	10
testosterone	<M> 's testosterone and interest	10
rights	the rights of our <M>	10
vote	the vote of the <W>	10
<M>	<M> of harlech	10
joke	some little <W> joke	10
communities	the communities of <M>	10
<M>	old <M> needed	10
words	a few words to the <M>	10
<M>	official <M> between baltimore	10
<M>	<M> garrisoned	10
joints	joints of <M>	10
community	a small community of <M>	10
companies	eight companies of <M>	10
companies	every hour companies of <M>	10
<W>	<W> have killed	10
<M>	the <M> encounter	10
agenda	a <W> 's agenda	10
form	a <W> form gliding	10
front	front of those <W>	10
atmosphere	an atmosphere of <M>	10
<M>	<M> from the danger	10
<W>	<W> like telling	10
<M>	<M> with nerves	10
<W>	<W> loaded	10
concern	the first concern of the <W>	10
rights	the rights and privileges of <M>	10
<M>	the <M> had promised	10
agency	the sexual agency of <W>	10
ages	all ages of <M>	10
prison	the prison for <W>	10
aggregation	the aggregation of <M>	10
<M>	the gun <M>	10
<M>	the gymnasium <M>	10
<M>	<M> this day making have not good	10
<M>	<M> gasping	10
<M>	<M> at its head	10
<M>	the green mountain <M>	10
<M>	new <M> may stop	10
<M>	the <M> had listened	10
<M>	the <M> had named	10
<M>	the <M> had neglected	10
odour	the odour of <M>	10
<W>	<W> have sworn	10
<W>	<W> have participated	10
<M>	<M> dangerous	10
<M>	many <M> in each state can afford	10
<M>	many <M> in her life	10
education	an education for <W>	10
<M>	<M> at his disposal	10
%	29 % of <M>	10
<W>	<W> like it	10
<W>	<W> like my bayford to think	10
<W>	<W> like one	10
<M>	all <M> and all institutions	10
<W>	<W> like her duty	10
<M>	<M> with paraphilia with a analogue	10
<W>	<W> like beasts	10
<M>	<M> of any description	10
aggression	aggression in <M>	10
pair	this pair of <W>	10
soldiers	the soldiers or <W>	10
soldiers	these <W> soldiers	10
<M>	the distinguished <M> of the world	10
<M>	the dorr <M>	10
<M>	many <M> gained	10
rights	the great inalienable rights of the <M>	10
rights	the individual rights of <W>	10
rights	the legal rights of <M>	10
<M>	the <M> had jumped	10
<M>	the <M> had kidnapped	10
<M>	the <M> esteem	10
officer	the young officer and <M>	10
officer	this young officer and his <M>	10
<M>	the greatest <M> of all time	10
name	the name of king 's <M>	10
<M>	the greatest <M> of the north	10
<M>	<M> thrown down	10
<M>	<M> threatening	10
<M>	<M> of greatness	10
<W>	<W> hesitate	10
<W>	<W> himself can not tell	10
<M>	the <M> exclaiming	10
<M>	the <M> engineer	10
<M>	the <M> enhances	10
<M>	few black <M>	10
<M>	his <M> and his guns	10
thousands	some thousands of the <W>	10
thousands	the <M> thousands of acres	10
sole	sole of <M>	10
<M>	new <M> of all	10
atherosclerosis	premature carotid atherosclerosis in <W>	10
principles	the principles of these <M>	10
smattering	a smattering of <W>	10
smell	the smell of the <M>	10
<M>	the greatest <M> adorned	10
<M>	the greatest <M> in the county	10
joy	joy to <M>	10
<M>	the <M> fast	10
<M>	<M> of another religion	10
<M>	george 's <M> of business	10
conception	such a conception of <W>	10
conceit	only <M> 's conceit	10
<M>	fifty mounted <M>	10
fright	the fright occasions among the <W>	10
names	all the names of the <M>	10
drink	one drink for <W>	10
principles	the principles of the <M>	10
<M>	many <M> having	10
<M>	gay <M> in the states	10
<W>	<W> in 1996	10
<W>	<W> in 2005	10
<W>	<W> hospitalized	10
joy	the supreme <M> joy of possession	10
joys	the joys of <M>	10
alacrity	the alacrity of the <M>	10
assurance	the physical assurance of <M>	10
alas	alas for the <M>	10
air	the air of a <W>	10
<M>	the greatest <M> concerning	10
<M>	the great bronze <M> in his company	10
air	a <W> air	10
right	the equal right of <M> to the enjoyment	10
status	equal status of <W>	10
<W>	<W> in a community	10
<W>	<W> in a condition	10
<W>	<W> inspire	10
place	a low place with the <M>	10
<M>	fifty fighting <M>	10
association	its association with <W>	10
<M>	new business <M> are running	10
<M>	the great <M> of the west	10
<M>	the dromedary <M>	10
<M>	all the <M> of the establishment	10
alliance	the alliance of <M>	10
alienation	the alienation of <M>	10
<M>	the dying <M> were stricken down	10
<M>	<M> of base	10
<M>	<M> of any nation	10
<W>	<W> intending	10
<W>	<W> increased	10
<W>	<W> indicating	10
<M>	<M> are not distinguished	10
<M>	business <M> engaged	10
officer	the <M> police officer	10
officer	the mounted officer the private and the <M>	10
joy	the joy of the <W>	10
<W>	<W> invited	10
allusions	allusions to <W>	10
<M>	<M> till years	10
<M>	<M> throughout europe	10
companion	companion of <M>	10
<M>	brave <M> and true	10
<M>	brave <M> fighting	10
king	king o <M>	10
<W>	<W> in all emergencies	10
<M>	<M> with muskets	10
<M>	<M> with mutations	10
<W>	<W> inhabit	10
alliance	alliance with <M>	10
<M>	new england <M> had	10
<M>	the great <M> of that era	10
names	the names of those <W>	10
association	the association of the <M>	10
association	the association with the <M>	10
formality	a poor formality to <M>	10
<M>	the great <M> of his period	10
<M>	the great <M> of jerusalem	10
<M>	the eccentric <M> in pisa	10
ambition	false ambition in <M>	10
<M>	the <M> had gone on	10
<M>	<M> of firmness	10
<M>	the <M> had expelled	10
<M>	the <M> financed	10
companion	the intimate companion of those <M>	10
<M>	<M> and participation	10
alopecias	alopecias in <W>	10
<M>	her two sick <M>	10
<M>	her white <M>	10
<M>	all <M> in the company	10
judge	a searching judge of <M>	10
<M>	all <M> and god	10
<M>	all <M> and all	10
<W>	<W> in aspects	10
<W>	<W> in a population	10
<M>	a thousand <M> with it	10
<M>	a thousand <M> in all	10
<M>	the earth help <M> were tormented	10
smith	neither the smith nor the <M>	10
<M>	the great <M> of every age	10
<M>	all the <M> of shechem	10
<M>	all the <M> of that day	10
<M>	the great <M> of his land	10
friendship	a friendship between the <M>	10
principal	a <W> principal	10
whole	the whole of his <M>	10
<M>	the <M> fit	10
testicles	the testicles of the <M>	10
kinds	certain kinds of <W>	10
kinds	four kinds of <M>	10
kinds	kinds of <W>	10
<M>	<M> of fancies	10
<M>	newspaper <M> without the paragraph	10
<M>	<M> from vessels	10
<M>	<M> to cross	10
narrative	the horrid narrative of <M>	10
narratives	<M> narratives in fiction	10
soldiers	brave soldiers and <M>	10
<M>	the effective <M>	10
narratives	the narratives of these <W>	10
principal	a <M> principal	10
<M>	the <M> for dinner	10
<M>	the <M> had dined	10
<M>	<M> with impotence	10
<W>	<W> in beijing	10
rights	property rights to <W>	10
rights	social rights for <W>	10
steps	steps of <M>	10
<M>	the great <M> led	10
<M>	the great <M> have been trained	10
soldiers	american soldiers and <W>	10
<M>	the great <M> of america	10
%	30 % of the <W>	10
<M>	the great <M> had gone	10
wives	many wives of <M>	10
wives	most <M> 's wives	10
<M>	the <M> first	10
wits	the wits of <W>	10
ancestors	all his <M> maternal ancestors and their descendants	10
<M>	<M> and musicians	10
<M>	nice <M> sat	10
<M>	<M> from the families	10
driver	the driver and <M>	10
drowning	the drowning of <W>	10
payment	the payment of <W>	10
wickedness	contemptible wickedness of <M>	10
torches	no torches and no <M>	10
torso	a <W> torso	10
torso	the <W> torso	10
<M>	the elegant <M> of his time	10
smugglers	the smugglers and the <M>	10
wits	<M> 's wits and knowledges	10
<W>	<W> in trades	10
<M>	the <M> for me	10
<W>	<W> in central	10
tribe	a tribe of <W>	10
<M>	<M> could waltz	10
<M>	<M> and monsters	10
friends	two intimate <W> friends	10
ancestor	the <M> ancestor	10
palaces	the palaces of <M>	10
duenna	the <M> duenna	10
<M>	her own <M> to the mercies	10
eccentricities	the eccentricities of <M>	10
<M>	the grand young <M> came	10
<M>	the good <M> of the town	10
<M>	not half the <M>	10
right	the right to <W>	10
pilgrims	pilgrims and <M>	10
<M>	the <M> had committed	10
companions	any <W> companions	10
pale	the pale of brotherhood with his <M>	10
anecdotes	his anecdotes of the <M>	10
<M>	not sufficient <M>	10
anchor	the <M> anchor	10
princes	several princes and <M>	10
<M>	not black <M>	10
assistance	assistance from his <M>	10
assistance	assistance in <M>	10
forms	no forms of <M>	10
<M>	business <M> and bankers	10
<M>	<M> of excellence	10
<M>	the <M> had cleaned off	10
<W>	<W> in theology	10
judgest	thou judgest of <M> here	10
<M>	<M> with mass	10
associate	a <W> associate	10
snarl	another snarl of <M>	10
anger	the burning anger of god against <M>	10
anguish	the last anguish of her <M>	10
angels	neither angels nor <M>	10
<M>	his 400 <M>	10
dust	dust from dead <M> 's bones	10
animals	other <M> animals	10
animals	other <W> animals	10
<M>	<M> of battle	10
judgment	my judgment of <W>	10
companionship	the companionship of the <M>	10
offences	sexual offences against <W>	10
status	status for <W>	10
rights	much rights as <M>	10
forms	the vague forms of <M>	10
forms	various forms of <M>	10
primates	other <W> primates	10
<M>	<M> from their sufferings	10
<M>	<M> and not children	10
animals	animals than <M>	10
<M>	the glencoe <M>	10
<M>	the free <M> of richmond	10
priests	the high priests and <M>	10
<M>	the <M> had dared	10
<W>	<W> in christianity	10
experiences	the life experiences of <M>	10
compliment	a compliment to the <W>	10
<M>	the <M> for this purpose	10
step	a step towards the <M>	10
animals	starved animals and <M>	10
<M>	the eligible young <M> of counties	10
sobs	the sobs and lamentations of the <W>	10
presence	her presence to the <M>	10
animals	many <M> animals	10
dupe	the dupe of <M>	10
duplicate	duplicate of <M>	10
duplicity	the duplicity of those <W>	10
forms	the outlined forms of <M>	10
<M>	<M> and opinions	10
<M>	the <M> from both armies	10
judgment	his unerring judgment of <M>	10
<W>	<W> in conditions	10
