Concept	PROP_W	TOTAL_GEN_FREQ
bambara [men/male/women/female]	0.6410256410256411	117
ban [men/male/women/female]	0.6567164179104478	201
bangladeshi [men/male/women/female]	0.7712865133623369	9654
bank and [men/male/women/female]	0.65625	192
bank for [men/male/women/female]	0.8035714285714286	224
banquet for [men/male/women/female]	0.7337662337662337	154
baptism of [men/male/women/female]	0.8632218844984803	329
baptist [men/male/women/female]	0.8802637494380339	6673
bar and [men/male/women/female]	0.6017130620985011	467
barbadian [men/male/women/female]	0.7408	625
barbarian [men/male/women/female]	0.6662686567164179	1675
bare [men/male/women/female]	0.6360294117647058	272
bare [men/male/women/female] flesh	0.6923076923076923	260
barren [men/male/women/female]	0.9844972265680557	7031
barrier [men/male/women/female]	0.9398496240601504	1995
barrier for [men/male/women/female]	0.9439311213775724	4762
barrio [men/male/women/female]	0.90625	544
base for [men/male/women/female]	0.801641586867305	731
baseball and [men/male/women/female]	0.6528662420382165	314
baseball for [men/male/women/female]	0.6301369863013698	146
based [men/male/women/female]	0.8697674418604651	5805
basic [men/male/women/female]	0.7601476014760148	542
basin [men/male/women/female]	0.6402877697841727	139
basis [men/male/women/female]	0.6082474226804123	194
basis for [men/male/women/female]	0.8426065162907268	1995
basis of [men/male/women/female]	0.812015503875969	2580
basket [men/male/women/female]	0.7356687898089171	314
basketball and [men/male/women/female]	0.6795366795366795	259
basketball for [men/male/women/female]	0.73	300
basotho [men/male/women/female]	0.6951219512195121	1148
basque [men/male/women/female]	0.6112531969309463	1173
batak [men/male/women/female]	0.6920152091254753	263
bathing [men/male/women/female]	0.7877947295423023	721
batswana [men/male/women/female]	0.750965250965251	518
batter [men/male/women/female]	0.9207920792079208	707
battered [men/male/women/female]	0.9837629690570867	87516
battle for [men/male/women/female]	0.7405511811023622	2540
battlefield of [men/male/women/female]	0.765	200
bawdy [men/male/women/female]	0.8091603053435115	393
bay area [men/male/women/female]	0.9356357927786499	637
baylor [men/male/women/female]	0.8571428571428571	343
beard and [men/male/women/female]	0.8138138138138138	666
bearer of [men/male/women/female]	0.6171875	128
bearing [men/male/women/female]	0.6325958242443128	3209
beating of [men/male/women/female]	0.8125	624
beauchamp [men/male/women/female]	0.6180555555555556	144
beautiful [men/male/women/female]	0.9552855813281045	221338
beautiful [men/male/women/female] creature	0.6903225806451613	155
beautiful [men/male/women/female] face	0.7340425531914894	470
beautiful [men/male/women/female] figure	0.8870636550308009	487
beautiful [men/male/women/female] model	0.6524064171122995	187
beautiful [men/male/women/female] voice	0.768141592920354	565
beautiful black [men/male/women/female]	0.8446824789594491	1307
beautiful in [men/male/women/female]	0.7054794520547946	146
beautiful naked [men/male/women/female]	0.9252782193958664	629
beautiful of [men/male/women/female]	0.9057578104828299	3873
beautiful old [men/male/women/female]	0.7365853658536585	205
beautiful young [men/male/women/female]	0.8115546457409303	17586
beauty for [men/male/women/female]	0.8032581453634086	798
beauty in [men/male/women/female]	0.7140350877192982	1710
beauty of [men/male/women/female]	0.8744932432432433	5920
bed [men/male/women/female]	0.6954069298952458	1241
bedchamber [men/male/women/female]	0.8716707021791767	413
bedding [men/male/women/female]	0.8651551312649165	838
bedecked [men/male/women/female]	0.6818181818181818	132
bedouin [men/male/women/female]	0.8803532542947012	8266
beer and [men/male/women/female]	0.9029649595687331	1113
beggar [men/male/women/female]	0.8360237892948174	1177
behalf of [men/male/women/female]	0.8660389347813529	17311
behavior and [men/male/women/female]	0.6837944664031621	506
behaviour [men/male/women/female]	0.7142857142857143	147
behaviour and [men/male/women/female]	0.7581395348837209	215
behind [men/male/women/female]	0.8921739130434783	575
beijing [men/male/women/female]	0.9446300715990453	2095
being for [men/male/women/female]	0.7387387387387387	666
being of [men/male/women/female]	0.7739892325556845	9473
belarusian [men/male/women/female]	0.7749077490774908	271
belgian [men/male/women/female]	0.7466514676546024	3509
belgium [men/male/women/female]	0.6954022988505747	174
belief in [men/male/women/female]	0.8401438378555084	3059
believer in [men/male/women/female]	0.8915254237288136	590
belizean [men/male/women/female]	0.7520325203252033	246
beloved by [men/male/women/female]	0.6313617606602476	727
bemba [men/male/women/female]	0.7733333333333333	225
bend [men/male/women/female]	0.6412213740458015	131
benedictine [men/male/women/female]	0.8660714285714286	560
beneficial for [men/male/women/female]	0.7729270436566071	3413
beneficial in [men/male/women/female]	0.7823008849557522	565
beneficiary of [men/male/women/female]	0.7767857142857143	224
benefit [men/male/women/female]	0.6980031411263181	4457
benefit for [men/male/women/female]	0.7813528336380255	8205
benefit in [men/male/women/female]	0.715509854327335	1167
bengali [men/male/women/female]	0.7452988270340719	5371
berber [men/male/women/female]	0.9000857632933105	2332
bereaved [men/male/women/female]	0.7748487467588591	2314
bereft [men/male/women/female]	0.776536312849162	179
berkeley [men/male/women/female]	0.9492666506371724	4159
berlin [men/male/women/female]	0.8845726970033296	901
bers of [men/male/women/female]	0.6226415094339622	106
best [men/male/women/female] artist	0.6447876447876448	518
best [men/male/women/female] athlete	0.6904024767801857	646
best [men/male/women/female] performer	0.648	125
best [men/male/women/female] player	0.8059701492537313	536
best [men/male/women/female] student	0.7323943661971831	213
best [men/male/women/female] tennis	0.7548387096774194	310
best [men/male/women/female] video	0.7878787878787878	726
best for [men/male/women/female]	0.6859574468085107	2350
beta [men/male/women/female]	0.6253869969040248	323
betray [men/male/women/female]	0.7196652719665272	239
betrayal of [men/male/women/female]	0.8013937282229965	574
betrayer of [men/male/women/female]	0.6877323420074349	269
betrothed [men/male/women/female]	0.7442922374429224	219
betterment of [men/male/women/female]	0.8355501813784765	827
bevy of [men/male/women/female]	0.8013761467889908	2180
beware [men/male/women/female]	0.9872660621261817	5183
beyond [men/male/women/female]	0.8603174603174604	630
bhil [men/male/women/female]	0.8117647058823529	255
bhutanese [men/male/women/female]	0.7130584192439863	582
bias [men/male/women/female]	0.6289752650176679	283
bias for [men/male/women/female]	0.7243243243243244	185
bias in [men/male/women/female]	0.7046783625730995	342
bible [men/male/women/female]	0.8711056811240073	4911
bible for [men/male/women/female]	0.7068062827225131	764
biblical [men/male/women/female]	0.9245196179956277	8691
big mistake [men/male/women/female]	0.7280701754385965	228
bihari [men/male/women/female]	0.6183574879227053	207
biker [men/male/women/female]	0.6047516198704104	463
bilingual [men/male/women/female]	0.7013752455795678	509
bill for [men/male/women/female]	0.9006451612903226	775
biography of [men/male/women/female]	0.7438681894776259	5341
biological [men/male/women/female] body	0.6078431372549019	102
biology of [men/male/women/female]	0.88996138996139	1036
biopsy for [men/male/women/female]	0.6666666666666666	141
bipolar [men/male/women/female]	0.870575221238938	904
biracial [men/male/women/female]	0.8780487804878049	1353
birmingham [men/male/women/female]	0.7263064658990257	2258
birth [men/male/women/female]	0.7320125130344108	959
birth and [men/male/women/female]	0.7642857142857142	700
birth for [men/male/women/female]	0.7571157495256167	2108
birth in [men/male/women/female]	0.9796272214997833	2307
birthplace of [men/male/women/female]	0.6029411764705882	136
black [men/male/women/female] abolitionist	0.8978185993111366	871
black [men/male/women/female] activist	0.9166335847558555	2519
black [men/male/women/female] agency	0.7955112219451371	401
black [men/male/women/female] artist	0.8752429071123202	2573
black [men/male/women/female] audience	0.7704280155642024	257
black [men/male/women/female] author	0.8114856429463171	801
black [men/male/women/female] body	0.6198550046772685	17104
black [men/male/women/female] candidate	0.9315206445115811	993
black [men/male/women/female] character	0.6430950550858314	3903
black [men/male/women/female] client	0.6575875486381323	257
black [men/male/women/female] consciousness	0.6793893129770993	131
black [men/male/women/female] customer	0.6153846153846154	104
black [men/male/women/female] director	0.8118466898954704	287
black [men/male/women/female] doctor	0.808695652173913	345
black [men/male/women/female] educator	0.8762135922330098	824
black [men/male/women/female] employee	0.69375	640
black [men/male/women/female] empowerment	0.7132867132867133	143
black [men/male/women/female] entertainer	0.8541666666666666	384
black [men/male/women/female] faculty	0.827930174563591	1203
black [men/male/women/female] filmmaker	0.7468085106382979	470
black [men/male/women/female] flesh	0.6844919786096256	187
black [men/male/women/female] freedom	0.6597222222222222	144
black [men/male/women/female] graduate	0.6420323325635104	433
black [men/male/women/female] head	0.6678082191780822	292
black [men/male/women/female] in	0.791907514450867	346
black [men/male/women/female] journalist	0.6804878048780488	410
black [men/male/women/female] lawyer	0.9384098544232923	893
black [men/male/women/female] lead	0.6808510638297872	235
black [men/male/women/female] leader	0.6978102189781021	2740
black [men/male/women/female] manager	0.8386243386243386	378
black [men/male/women/female] member	0.713091922005571	359
black [men/male/women/female] migrant	0.8402203856749312	363
black [men/male/women/female] performer	0.8687206965840589	1493
black [men/male/women/female] physician	0.8790322580645161	372
black [men/male/women/female] poet	0.8856209150326797	612
black [men/male/women/female] police	0.8579881656804734	338
black [men/male/women/female] preacher	0.8544857768052516	914
black [men/male/women/female] professional	0.6108597285067874	442
black [men/male/women/female] professor	0.6960651289009498	737
black [men/male/women/female] prostitute	0.6911764705882353	136
black [men/male/women/female] protagonist	0.6252446183953033	1022
black [men/male/women/female] rapper	0.6033333333333334	600
black [men/male/women/female] resistance	0.6753246753246753	154
black [men/male/women/female] scholar	0.849100406268137	1723
black [men/male/women/female] school	0.6755852842809364	299
black [men/male/women/female] self	0.7098214285714286	448
black [men/male/women/female] servant	0.70062893081761	795
black [men/male/women/female] sex	0.6077348066298343	181
black [men/male/women/female] sexuality	0.6734255404861018	7447
black [men/male/women/female] singer	0.7852422907488987	908
black [men/male/women/female] slave	0.7089670828603859	4405
black [men/male/women/female] subject	0.7475268817204301	2325
black [men/male/women/female] subjectivity	0.7290533188248096	1838
black [men/male/women/female] voice	0.6429608127721336	689
black [men/male/women/female] worker	0.7566619915848527	2852
black [men/male/women/female] writer	0.9276606383865322	11999
black [men/male/women/female] writing	0.9458388375165125	757
black african [men/male/women/female]	0.712618526622903	2742
black american [men/male/women/female]	0.637738026543566	8665
black and [men/male/women/female]	0.9672678088367899	11090
black british [men/male/women/female]	0.8988888888888888	900
black business [men/male/women/female]	0.610738255033557	149
black caribbean [men/male/women/female]	0.7536157024793388	1936
