Concept	PROP_M	TOTAL_GEN_FREQ
gracious of [men/male/women/female]	0.28342245989304815	187
grade [men/male/women/female]	0.3573170731707317	820
grade of [men/male/women/female]	0.2582781456953642	453
graf of [men/male/women/female]	0.29854368932038833	2060
grand [men/male/women/female]	0.23990719257540602	2155
grand old [men/male/women/female]	0.02060555088309504	2378
graph for [men/male/women/female]	0.352112676056338	142
grasp of [men/male/women/female]	0.37163814180929094	409
gratification of [men/male/women/female]	0.11864406779661017	354
gratitude of [men/male/women/female]	0.10576923076923077	624
grave [men/male/women/female]	0.03348585690515807	4808
gray [men/male/women/female]	0.2414011729275638	6309
gray old [men/male/women/female]	0.12571428571428572	350
grayhaired [men/male/women/female]	0.22340425531914893	188
grayson [men/male/women/female]	0.16271186440677965	295
great [men/male/women/female]	0.060459925320693886	362885
great [men/male/women/female] mortality	0.38016528925619836	121
great and [men/male/women/female]	0.27976190476190477	168
great black [men/male/women/female]	0.25396825396825395	441
great many [men/male/women/female]	0.33244090374820423	15314
great of [men/male/women/female]	0.07357087926172776	3901
great wise [men/male/women/female]	0.08771929824561403	513
great young [men/male/women/female]	0.12439024390243902	410
greatness of [men/male/women/female]	0.15080527086383602	683
greedy [men/male/women/female]	0.09598827624106979	5459
green [men/male/women/female]	0.03299162575801328	27704
gregarious [men/male/women/female]	0.22343324250681199	367
grey [men/male/women/female]	0.10201890034364261	4656
grey haired [men/male/women/female]	0.30201342281879195	149
grey old [men/male/women/female]	0.3350253807106599	197
grim [men/male/women/female]	0.09739222990952634	1879
grimy [men/male/women/female]	0.05856515373352855	683
grip [men/male/women/female]	0.20657276995305165	213
grizzled [men/male/women/female]	0.04481546572934974	1138
groan of [men/male/women/female]	0.09688581314878893	867
groggy [men/male/women/female] voice	0.3739130434782609	230
groomed [men/male/women/female]	0.3968705547652916	1406
groomed young [men/male/women/female]	0.29473684210526313	190
gross [men/male/women/female]	0.15236051502145923	466
ground [men/male/women/female]	0.18905872888173772	1243
ground and [men/male/women/female]	0.1631578947368421	380
ground by [men/male/women/female]	0.24017467248908297	229
grounds [men/male/women/female]	0.3391812865497076	342
group by [men/male/women/female]	0.39779005524861877	181
group of [men/male/women/female]	0.3851892931726212	577015
grouping of [men/male/women/female]	0.3230059327620303	1517
grown [men/male/women/female]	0.1930235031372966	37612
grownup [men/male/women/female]	0.388560157790927	507
gruff [men/male/women/female] voice	0.07877309166957128	2869
grumpy [men/male/women/female]	0.13228699551569506	446
grumpy old [men/male/women/female]	0.1067193675889328	4048
guard [men/male/women/female]	0.3012872083668544	2486
guard and [men/male/women/female]	0.2861491628614916	657
guard of [men/male/women/female]	0.18510158013544017	886
gud [men/male/women/female]	0.2765151515151515	264
guidance of [men/male/women/female]	0.1513911620294599	1222
guide [men/male/women/female]	0.3690909090909091	1650
guided [men/male/women/female]	0.2832369942196532	173
guileless [men/male/women/female]	0.3684210526315789	133
guilt of [men/male/women/female]	0.165625	320
guiltless [men/male/women/female]	0.1909722222222222	288
guilty [men/male/women/female]	0.06788871178090132	13802
guise of [men/male/women/female]	0.2608236536430834	947
gullibility of [men/male/women/female]	0.30303030303030304	132
gun [men/male/women/female]	0.12770758122743683	2216
gun and [men/male/women/female]	0.08276566757493188	2936
habit [men/male/women/female]	0.283987915407855	331
habit for [men/male/women/female]	0.3819444444444444	288
habit of [men/male/women/female]	0.35692846423211605	3998
habitation of [men/male/women/female]	0.04831864185439112	3063
hadley [men/male/women/female]	0.32116788321167883	137
hair for [men/male/women/female]	0.3615023474178404	1491
haircut for [men/male/women/female]	0.3870967741935484	186
haired old [men/male/women/female]	0.14943527367506515	1151
haired young [men/male/women/female]	0.29807005003573983	1399
hairless [men/male/women/female]	0.2549019607843137	510
hairy [men/male/women/female]	0.11786099137931035	7424
half [men/male/women/female]	0.20302879014811118	12018
half dozen [men/male/women/female]	0.15393211342366253	7159
halfdozen [men/male/women/female]	0.20357142857142857	560
halifax [men/male/women/female]	0.315028901734104	346
hall [men/male/women/female]	0.3668208856576338	1513
hall of [men/male/women/female]	0.3161189358372457	639
hamas [men/male/women/female]	0.3125	448
hampshire [men/male/women/female]	0.17830109335576114	1189
hampton [men/male/women/female]	0.34868421052631576	152
hand [men/male/women/female]	0.14919454770755886	8070
hand by [men/male/women/female]	0.33687943262411346	282
hand of [men/male/women/female]	0.18295989455846356	53110
handcuffed [men/male/women/female]	0.0882800608828006	657
handed [men/male/women/female]	0.1828604184580109	3489
handful of [men/male/women/female]	0.23585086876800837	57265
handicraft [men/male/women/female]	0.1611842105263158	304
handiwork of [men/male/women/female]	0.11300639658848614	469
handling of [men/male/women/female]	0.3791423001949318	1026
handsome [men/male/women/female]	0.12876274981341737	48236
handsome of [men/male/women/female]	0.15544871794871795	1872
handsome young [men/male/women/female]	0.06539664486778504	14068
handy [men/male/women/female]	0.06456043956043957	1456
hanged [men/male/women/female]	0.02664763264334999	4203
hapless [men/male/women/female]	0.33132771760930607	2493
hapless young [men/male/women/female]	0.3351063829787234	188
haploid [men/male/women/female] gamete	0.23952095808383234	334
happiness [men/male/women/female]	0.2654320987654321	162
happiness of [men/male/women/female]	0.2928692699490662	3534
happy [men/male/women/female]	0.35642126114229117	15145
happy of [men/male/women/female]	0.14772108225894318	11014
happy young [men/male/women/female]	0.3075313807531381	478
harassment by [men/male/women/female]	0.15352697095435686	482
harbour [men/male/women/female]	0.2986111111111111	288
hard [men/male/women/female]	0.05063710687191574	27154
hard [men/male/women/female] voice	0.1992619926199262	271
hard and [men/male/women/female]	0.3978494623655914	186
hardened [men/male/women/female]	0.07594339622641509	4240
hardheaded [men/male/women/female]	0.332657200811359	493
hardness of [men/male/women/female]	0.05042918454935622	932
hardworking [men/male/women/female]	0.34643807271652377	3383
hardy [men/male/women/female]	0.08063271604938271	5184
harmless [men/male/women/female]	0.38593974175035867	1394
harrington [men/male/women/female]	0.3611111111111111	180
harrison [men/male/women/female]	0.15748031496062992	254
harsh [men/male/women/female]	0.14910536779324055	503
harsh [men/male/women/female] voice	0.30453020134228187	1192
harvard [men/male/women/female]	0.3931797651309846	8856
harvest of [men/male/women/female]	0.3148148148148148	378
hassidic [men/male/women/female]	0.28125	160
hat for [men/male/women/female]	0.39106145251396646	1074
hat of [men/male/women/female]	0.2833333333333333	240
hate [men/male/women/female]	0.38118022328548645	627
hate of [men/male/women/female]	0.17362637362637362	455
hated [men/male/women/female]	0.11871508379888268	1432
hateful [men/male/women/female]	0.19951040391676866	817
hatless [men/male/women/female]	0.34216335540838855	453
hatred in [men/male/women/female]	0.35374149659863946	147
hatted [men/male/women/female]	0.20211693548387097	1984
haughty [men/male/women/female]	0.3647441104792851	1231
haunt of [men/male/women/female]	0.008101690180192765	7159
haunted [men/male/women/female]	0.3052109181141439	403
hawk [men/male/women/female]	0.24719101123595505	356
hawkins [men/male/women/female]	0.24705882352941178	170
hawthorne [men/male/women/female]	0.3969465648854962	131
head [men/male/women/female]	0.10946458498721003	11337
head of [men/male/women/female]	0.3775598500144217	10401
headed [men/male/women/female]	0.15520186335403727	12880
headed young [men/male/women/female]	0.15143929912390489	799
headless [men/male/women/female]	0.168100975329891	1743
headstrong young [men/male/women/female]	0.3548387096774194	155
heal [men/male/women/female]	0.3710247349823322	283
healer of [men/male/women/female]	0.16886543535620052	379
healthiest of [men/male/women/female]	0.19615384615384615	260
healthy [men/male/women/female] adult	0.16784203102961917	709
healthy [men/male/women/female] baby	0.36585365853658536	123
healthy [men/male/women/female] child	0.2444794952681388	634
healthy [men/male/women/female] participant	0.1952662721893491	338
healthy [men/male/women/female] patient	0.3837638376383764	271
healthy [men/male/women/female] subject	0.1590788777130757	3778
healthy [men/male/women/female] volunteer	0.1528684907325684	5665
healthy adult [men/male/women/female]	0.3385481852315394	1598
healthy elderly [men/male/women/female]	0.23071937783538563	1543
healthy japanese [men/male/women/female]	0.3938223938223938	259
healthy old [men/male/women/female]	0.2938038572014772	2437
healthy older [men/male/women/female]	0.3153846153846154	130
healthy young [men/male/women/female]	0.2737910725356479	12904
heap of [men/male/women/female]	0.19884853852967227	2258
hearing of [men/male/women/female]	0.34651162790697676	430
hearst [men/male/women/female]	0.3524590163934426	122
heart [men/male/women/female]	0.304097771387491	1391
heart in [men/male/women/female]	0.1237785016286645	1228
heart of [men/male/women/female]	0.06789000363882103	76948
hearted [men/male/women/female]	0.24732365449479396	13638
hearted of [men/male/women/female]	0.23958333333333334	864
hearted young [men/male/women/female]	0.1160337552742616	474
heartless [men/male/women/female]	0.22546270330902973	1783
hearty [men/male/women/female]	0.06735340729001585	1262
heathen [men/male/women/female]	0.32503793626707134	3295
heaven [men/male/women/female]	0.2471264367816092	348
heaven for [men/male/women/female]	0.2742382271468144	361
heavenly [men/male/women/female]	0.27419354838709675	868
heavy set [men/male/women/female]	0.2962962962962963	162
heel and [men/male/women/female]	0.20535714285714285	224
hefty [men/male/women/female]	0.1943820224719101	1780
hegemonic [men/male/women/female]	0.145985401459854	411
hegemony of [men/male/women/female]	0.03169014084507042	1420
height for [men/male/women/female]	0.3826266804550155	967
height in [men/male/women/female]	0.3858520900321543	311
hell of [men/male/women/female]	0.24915824915824916	297
helmeted [men/male/women/female]	0.02681992337164751	1566
help of [men/male/women/female]	0.3965780629391995	3273
helper of [men/male/women/female]	0.27884615384615385	728
helpless old [men/male/women/female]	0.30870279146141216	609
hen [men/male/women/female]	0.34913112164297	633
henry [men/male/women/female]	0.2412280701754386	228
herd [men/male/women/female]	0.13620689655172413	580
herd and [men/male/women/female]	0.2653061224489796	245
herd of [men/male/women/female]	0.2118570183086312	2294
hereafter [men/male/women/female]	0.275	160
hero and [men/male/women/female]	0.19386637458926614	913
hero of [men/male/women/female]	0.2391304347826087	460
heroic [men/male/women/female]	0.3697530864197531	11340
heroic [men/male/women/female] figure	0.36464088397790057	543
heroic [men/male/women/female] protagonist	0.32116788321167883	137
hese [men/male/women/female]	0.24411134903640258	467
hesitant [men/male/women/female]	0.26455026455026454	189
hetero [men/male/women/female]	0.13243243243243244	370
heteronormative [men/male/women/female]	0.29004329004329005	231
heterosexual [men/male/women/female] audience	0.16666666666666666	408
heterosexual [men/male/women/female] body	0.10473815461346633	401
